"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","CPI","TOT","AGRWTH","A","1994",2.19476,
"LUX","CPI","TOT","AGRWTH","A","1995",1.867698,
"LUX","CPI","TOT","AGRWTH","A","1996",1.183861,
"LUX","CPI","TOT","AGRWTH","A","1997",1.367511,
"LUX","CPI","TOT","AGRWTH","A","1998",0.9585662,
"LUX","CPI","TOT","AGRWTH","A","1999",1.025194,
"LUX","CPI","TOT","AGRWTH","A","2000",3.150768,
"LUX","CPI","TOT","AGRWTH","A","2001",2.663822,
"LUX","CPI","TOT","AGRWTH","A","2002",2.074089,
"LUX","CPI","TOT","AGRWTH","A","2003",2.04984,
"LUX","CPI","TOT","AGRWTH","A","2004",2.225681,
"LUX","CPI","TOT","AGRWTH","A","2005",2.487693,
"LUX","CPI","TOT","AGRWTH","A","2006",2.666315,
"LUX","CPI","TOT","AGRWTH","A","2007",2.312459,
"LUX","CPI","TOT","AGRWTH","A","2008",3.40188,
"LUX","CPI","TOT","AGRWTH","A","2009",0.368042,
"LUX","CPI","TOT","AGRWTH","A","2010",2.273679,
"LUX","CPI","TOT","AGRWTH","A","2011",3.410683,
"LUX","CPI","TOT","AGRWTH","A","2012",2.662842,
"LUX","CPI","TOT","AGRWTH","A","2013",1.73404,
"LUX","CPI","TOT","AGRWTH","A","2014",0.628544,
"LUX","CPI","TOT","AGRWTH","A","2015",0.4747432,
"MEX","CPI","TOT","AGRWTH","A","1969",13.82684,
"MEX","CPI","TOT","AGRWTH","A","1970",5.003396,
"MEX","CPI","TOT","AGRWTH","A","1971",5.469021,
"MEX","CPI","TOT","AGRWTH","A","1972",4.943688,
"MEX","CPI","TOT","AGRWTH","A","1973",12.08195,
"MEX","CPI","TOT","AGRWTH","A","1974",23.78403,
"MEX","CPI","TOT","AGRWTH","A","1975",14.94453,
"MEX","CPI","TOT","AGRWTH","A","1976",15.82472,
"MEX","CPI","TOT","AGRWTH","A","1977",29.06413,
"MEX","CPI","TOT","AGRWTH","A","1978",17.45729,
"MEX","CPI","TOT","AGRWTH","A","1979",18.19125,
"MEX","CPI","TOT","AGRWTH","A","1980",26.35165,
"MEX","CPI","TOT","AGRWTH","A","1981",27.93376,
"MEX","CPI","TOT","AGRWTH","A","1982",58.91343,
"MEX","CPI","TOT","AGRWTH","A","1983",101.8749,
"MEX","CPI","TOT","AGRWTH","A","1984",65.44881,
"MEX","CPI","TOT","AGRWTH","A","1985",57.74845,
"MEX","CPI","TOT","AGRWTH","A","1986",86.23331,
"MEX","CPI","TOT","AGRWTH","A","1987",131.8274,
"MEX","CPI","TOT","AGRWTH","A","1988",114.1622,
"MEX","CPI","TOT","AGRWTH","A","1989",20.00788,
"MEX","CPI","TOT","AGRWTH","A","1990",26.65167,
"MEX","CPI","TOT","AGRWTH","A","1991",22.66236,
"MEX","CPI","TOT","AGRWTH","A","1992",15.5079,
"MEX","CPI","TOT","AGRWTH","A","1993",9.75146,
"MEX","CPI","TOT","AGRWTH","A","1994",6.965813,
"MEX","CPI","TOT","AGRWTH","A","1995",34.99926,
"MEX","CPI","TOT","AGRWTH","A","1996",34.37838,
"MEX","CPI","TOT","AGRWTH","A","1997",20.62563,
"MEX","CPI","TOT","AGRWTH","A","1998",15.92839,
"MEX","CPI","TOT","AGRWTH","A","1999",16.58562,
"MEX","CPI","TOT","AGRWTH","A","2000",9.49156,
"MEX","CPI","TOT","AGRWTH","A","2001",6.367737,
"MEX","CPI","TOT","AGRWTH","A","2002",5.030733,
"MEX","CPI","TOT","AGRWTH","A","2003",4.546898,
"MEX","CPI","TOT","AGRWTH","A","2004",4.688407,
"MEX","CPI","TOT","AGRWTH","A","2005",3.988061,
"MEX","CPI","TOT","AGRWTH","A","2006",3.629463,
"MEX","CPI","TOT","AGRWTH","A","2007",3.96685,
"MEX","CPI","TOT","AGRWTH","A","2008",5.124982,
"MEX","CPI","TOT","AGRWTH","A","2009",5.297357,
"MEX","CPI","TOT","AGRWTH","A","2010",4.156728,
"MEX","CPI","TOT","AGRWTH","A","2011",3.40738,
"MEX","CPI","TOT","AGRWTH","A","2012",4.111508,
"MEX","CPI","TOT","AGRWTH","A","2013",3.80639,
"MEX","CPI","TOT","AGRWTH","A","2014",4.018617,
"MEX","CPI","TOT","AGRWTH","A","2015",2.720641,
"NLD","CPI","TOT","AGRWTH","A","1961",0.5668608,
"NLD","CPI","TOT","AGRWTH","A","1962",2.431118,
"NLD","CPI","TOT","AGRWTH","A","1963",3.243671,
"NLD","CPI","TOT","AGRWTH","A","1964",5.823755,
"NLD","CPI","TOT","AGRWTH","A","1965",3.908038,
"NLD","CPI","TOT","AGRWTH","A","1966",5.762141,
"NLD","CPI","TOT","AGRWTH","A","1967",3.455331,
"NLD","CPI","TOT","AGRWTH","A","1968",3.720794,
"NLD","CPI","TOT","AGRWTH","A","1969",7.421792,
"NLD","CPI","TOT","AGRWTH","A","1970",3.668919,
"NLD","CPI","TOT","AGRWTH","A","1971",7.477687,
"NLD","CPI","TOT","AGRWTH","A","1972",7.802798,
"NLD","CPI","TOT","AGRWTH","A","1973",8.022207,
"NLD","CPI","TOT","AGRWTH","A","1974",9.591417,
"NLD","CPI","TOT","AGRWTH","A","1975",10.21748,
"NLD","CPI","TOT","AGRWTH","A","1976",8.830647,
"NLD","CPI","TOT","AGRWTH","A","1977",6.399296,
"NLD","CPI","TOT","AGRWTH","A","1978",4.112017,
"NLD","CPI","TOT","AGRWTH","A","1979",4.199296,
"NLD","CPI","TOT","AGRWTH","A","1980",6.513452,
"NLD","CPI","TOT","AGRWTH","A","1981",6.73893,
"NLD","CPI","TOT","AGRWTH","A","1982",5.911094,
"NLD","CPI","TOT","AGRWTH","A","1983",2.740841,
"NLD","CPI","TOT","AGRWTH","A","1984",3.301638,
"NLD","CPI","TOT","AGRWTH","A","1985",2.258587,
"NLD","CPI","TOT","AGRWTH","A","1986",0.08334722,
"NLD","CPI","TOT","AGRWTH","A","1987",-0.6912059,
"NLD","CPI","TOT","AGRWTH","A","1988",0.7379455,
"NLD","CPI","TOT","AGRWTH","A","1989",1.082161,
"NLD","CPI","TOT","AGRWTH","A","1990",2.454089,
"NLD","CPI","TOT","AGRWTH","A","1991",3.158203,
"NLD","CPI","TOT","AGRWTH","A","1992",3.183581,
"NLD","CPI","TOT","AGRWTH","A","1993",2.584182,
"NLD","CPI","TOT","AGRWTH","A","1994",2.801527,
"NLD","CPI","TOT","AGRWTH","A","1995",1.92322,
"NLD","CPI","TOT","AGRWTH","A","1996",1.979214,
"NLD","CPI","TOT","AGRWTH","A","1997",2.176171,
"NLD","CPI","TOT","AGRWTH","A","1998",1.985462,
"NLD","CPI","TOT","AGRWTH","A","1999",2.193026,
"NLD","CPI","TOT","AGRWTH","A","2000",2.316666,
"NLD","CPI","TOT","AGRWTH","A","2001",4.162337,
"NLD","CPI","TOT","AGRWTH","A","2002",3.286686,
"NLD","CPI","TOT","AGRWTH","A","2003",2.112539,
"NLD","CPI","TOT","AGRWTH","A","2004",1.23835,
"NLD","CPI","TOT","AGRWTH","A","2005",1.674081,
"NLD","CPI","TOT","AGRWTH","A","2006",1.167653,
"NLD","CPI","TOT","AGRWTH","A","2007",1.61418,
"NLD","CPI","TOT","AGRWTH","A","2008",2.48655,
"NLD","CPI","TOT","AGRWTH","A","2009",1.189905,
"NLD","CPI","TOT","AGRWTH","A","2010",1.270929,
"NLD","CPI","TOT","AGRWTH","A","2011",2.34107,
"NLD","CPI","TOT","AGRWTH","A","2012",2.455548,
"NLD","CPI","TOT","AGRWTH","A","2013",2.506899,
"NLD","CPI","TOT","AGRWTH","A","2014",0.9760351,
"NLD","CPI","TOT","AGRWTH","A","2015",0.6002482,
"NZL","CPI","TOT","AGRWTH","A","1956",3.486183,
"NZL","CPI","TOT","AGRWTH","A","1957",2.174964,
"NZL","CPI","TOT","AGRWTH","A","1958",4.446547,
"NZL","CPI","TOT","AGRWTH","A","1959",3.826993,
"NZL","CPI","TOT","AGRWTH","A","1960",0.6979279,
"NZL","CPI","TOT","AGRWTH","A","1961",1.797704,
"NZL","CPI","TOT","AGRWTH","A","1962",2.680851,
"NZL","CPI","TOT","AGRWTH","A","1963",1.968504,
"NZL","CPI","TOT","AGRWTH","A","1964",3.474904,
"NZL","CPI","TOT","AGRWTH","A","1965",3.397487,
"NZL","CPI","TOT","AGRWTH","A","1966",2.755479,
"NZL","CPI","TOT","AGRWTH","A","1967",6.056921,
"NZL","CPI","TOT","AGRWTH","A","1968",4.311927,
"NZL","CPI","TOT","AGRWTH","A","1969",4.925242,
"NZL","CPI","TOT","AGRWTH","A","1970",6.517184,
"NZL","CPI","TOT","AGRWTH","A","1971",10.38757,
"NZL","CPI","TOT","AGRWTH","A","1972",6.932811,
"NZL","CPI","TOT","AGRWTH","A","1973",8.166666,
"NZL","CPI","TOT","AGRWTH","A","1974",11.1094,
"NZL","CPI","TOT","AGRWTH","A","1975",14.68495,
"NZL","CPI","TOT","AGRWTH","A","1976",16.90689,
"NZL","CPI","TOT","AGRWTH","A","1977",14.38356,
"NZL","CPI","TOT","AGRWTH","A","1978",11.9566,
"NZL","CPI","TOT","AGRWTH","A","1979",13.6996,
"NZL","CPI","TOT","AGRWTH","A","1980",17.15056,
"NZL","CPI","TOT","AGRWTH","A","1981",15.37015,
"NZL","CPI","TOT","AGRWTH","A","1982",16.16369,
"NZL","CPI","TOT","AGRWTH","A","1983",7.341074,
"NZL","CPI","TOT","AGRWTH","A","1984",6.17125,
"NZL","CPI","TOT","AGRWTH","A","1985",15.41766,
"NZL","CPI","TOT","AGRWTH","A","1986",13.2134,
"NZL","CPI","TOT","AGRWTH","A","1987",15.74429,
"NZL","CPI","TOT","AGRWTH","A","1988",6.375257,
"NZL","CPI","TOT","AGRWTH","A","1989",5.715991,
"NZL","CPI","TOT","AGRWTH","A","1990",6.098439,
"NZL","CPI","TOT","AGRWTH","A","1991",2.602399,
"NZL","CPI","TOT","AGRWTH","A","1992",1.014557,
"NZL","CPI","TOT","AGRWTH","A","1993",1.28821,
"NZL","CPI","TOT","AGRWTH","A","1994",1.745376,
"NZL","CPI","TOT","AGRWTH","A","1995",3.754941,
"NZL","CPI","TOT","AGRWTH","A","1996",2.285714,
"NZL","CPI","TOT","AGRWTH","A","1997",1.187151,
"NZL","CPI","TOT","AGRWTH","A","1998",1.26524,
"NZL","CPI","TOT","AGRWTH","A","1999",-0.1142663,
"NZL","CPI","TOT","AGRWTH","A","2000",2.615233,
"NZL","CPI","TOT","AGRWTH","A","2001",2.625821,
"NZL","CPI","TOT","AGRWTH","A","2002",2.677091,
"NZL","CPI","TOT","AGRWTH","A","2003",1.753576,
"NZL","CPI","TOT","AGRWTH","A","2004",2.290249,
"NZL","CPI","TOT","AGRWTH","A","2005",3.037021,
"NZL","CPI","TOT","AGRWTH","A","2006",3.365404,
"NZL","CPI","TOT","AGRWTH","A","2007",2.376143,
"NZL","CPI","TOT","AGRWTH","A","2008",3.958944,
"NZL","CPI","TOT","AGRWTH","A","2009",2.115656,
"NZL","CPI","TOT","AGRWTH","A","2010",2.302026,
"NZL","CPI","TOT","AGRWTH","A","2011",4.027903,
"NZL","CPI","TOT","AGRWTH","A","2012",1.059918,
"NZL","CPI","TOT","AGRWTH","A","2013",1.134418,
"NZL","CPI","TOT","AGRWTH","A","2014",1.227513,
"NZL","CPI","TOT","AGRWTH","A","2015",0.2927033,
"NOR","CPI","TOT","AGRWTH","A","1956",3.804797,
"NOR","CPI","TOT","AGRWTH","A","1957",2.868526,
"NOR","CPI","TOT","AGRWTH","A","1958",5.034857,
"NOR","CPI","TOT","AGRWTH","A","1959",2.286136,
"NOR","CPI","TOT","AGRWTH","A","1960",0.3604903,
"NOR","CPI","TOT","AGRWTH","A","1961",2.155172,
"NOR","CPI","TOT","AGRWTH","A","1962",5.274261,
"NOR","CPI","TOT","AGRWTH","A","1963",2.47161,
"NOR","CPI","TOT","AGRWTH","A","1964",5.867014,
"NOR","CPI","TOT","AGRWTH","A","1965",4.187192,
"NOR","CPI","TOT","AGRWTH","A","1966",3.250591,
"NOR","CPI","TOT","AGRWTH","A","1967",4.579279,
"NOR","CPI","TOT","AGRWTH","A","1968",3.448276,
"NOR","CPI","TOT","AGRWTH","A","1969",2.962963,
"NOR","CPI","TOT","AGRWTH","A","1970",10.6372,
"NOR","CPI","TOT","AGRWTH","A","1971",6.223874,
"NOR","CPI","TOT","AGRWTH","A","1972",7.258417,
"NOR","CPI","TOT","AGRWTH","A","1973",7.419487,
"NOR","CPI","TOT","AGRWTH","A","1974",9.411765,
"NOR","CPI","TOT","AGRWTH","A","1975",11.68921,
"NOR","CPI","TOT","AGRWTH","A","1976",9.16149,
"NOR","CPI","TOT","AGRWTH","A","1977",9.103841,
"NOR","CPI","TOT","AGRWTH","A","1978",8.161669,
"NOR","CPI","TOT","AGRWTH","A","1979",4.725169,
"NOR","CPI","TOT","AGRWTH","A","1980",10.9116,
"NOR","CPI","TOT","AGRWTH","A","1981",13.65712,
"NOR","CPI","TOT","AGRWTH","A","1982",11.32213,
"NOR","CPI","TOT","AGRWTH","A","1983",8.415355,
"NOR","CPI","TOT","AGRWTH","A","1984",6.309578,
"NOR","CPI","TOT","AGRWTH","A","1985",5.650441,
"NOR","CPI","TOT","AGRWTH","A","1986",7.193857,
"NOR","CPI","TOT","AGRWTH","A","1987",8.72188,
"NOR","CPI","TOT","AGRWTH","A","1988",6.681309,
"NOR","CPI","TOT","AGRWTH","A","1989",4.540037,
"NOR","CPI","TOT","AGRWTH","A","1990",4.125207,
"NOR","CPI","TOT","AGRWTH","A","1991",3.424248,
"NOR","CPI","TOT","AGRWTH","A","1992",2.348412,
"NOR","CPI","TOT","AGRWTH","A","1993",2.285123,
"NOR","CPI","TOT","AGRWTH","A","1994",1.397444,
"NOR","CPI","TOT","AGRWTH","A","1995",2.448092,
"NOR","CPI","TOT","AGRWTH","A","1996",1.247898,
"NOR","CPI","TOT","AGRWTH","A","1997",2.578671,
"NOR","CPI","TOT","AGRWTH","A","1998",2.266723,
"NOR","CPI","TOT","AGRWTH","A","1999",2.333139,
"NOR","CPI","TOT","AGRWTH","A","2000",3.086068,
"NOR","CPI","TOT","AGRWTH","A","2001",3.017378,
"NOR","CPI","TOT","AGRWTH","A","2002",1.288146,
"NOR","CPI","TOT","AGRWTH","A","2003",2.475397,
"NOR","CPI","TOT","AGRWTH","A","2004",0.4653912,
"NOR","CPI","TOT","AGRWTH","A","2005",1.522059,
"NOR","CPI","TOT","AGRWTH","A","2006",2.33215,
"NOR","CPI","TOT","AGRWTH","A","2007",0.7289971,
"NOR","CPI","TOT","AGRWTH","A","2008",3.766161,
"NOR","CPI","TOT","AGRWTH","A","2009",2.166847,
"NOR","CPI","TOT","AGRWTH","A","2010",2.399258,
"NOR","CPI","TOT","AGRWTH","A","2011",1.300971,
"NOR","CPI","TOT","AGRWTH","A","2012",0.7092199,
"NOR","CPI","TOT","AGRWTH","A","2013",2.131709,
"NOR","CPI","TOT","AGRWTH","A","2014",2.025096,
"NOR","CPI","TOT","AGRWTH","A","2015",2.173648,
"POL","CPI","TOT","AGRWTH","A","1990",567.8788,
"POL","CPI","TOT","AGRWTH","A","1991",76.76951,
"POL","CPI","TOT","AGRWTH","A","1992",46.09856,
"POL","CPI","TOT","AGRWTH","A","1993",36.96416,
"POL","CPI","TOT","AGRWTH","A","1994",32.99128,
"POL","CPI","TOT","AGRWTH","A","1995",27.95139,
"POL","CPI","TOT","AGRWTH","A","1996",19.79496,
"POL","CPI","TOT","AGRWTH","A","1997",14.91316,
"POL","CPI","TOT","AGRWTH","A","1998",11.59785,
"POL","CPI","TOT","AGRWTH","A","1999",7.154073,
"POL","CPI","TOT","AGRWTH","A","2000",9.900174,
"POL","CPI","TOT","AGRWTH","A","2001",5.408333,
"POL","CPI","TOT","AGRWTH","A","2002",1.905289,
"POL","CPI","TOT","AGRWTH","A","2003",0.6826997,
"POL","CPI","TOT","AGRWTH","A","2004",3.382648,
"POL","CPI","TOT","AGRWTH","A","2005",2.183797,
"POL","CPI","TOT","AGRWTH","A","2006",1.284693,
"POL","CPI","TOT","AGRWTH","A","2007",2.458743,
"POL","CPI","TOT","AGRWTH","A","2008",4.164972,
"POL","CPI","TOT","AGRWTH","A","2009",3.795393,
"POL","CPI","TOT","AGRWTH","A","2010",2.580694,
"POL","CPI","TOT","AGRWTH","A","2011",4.239401,
"POL","CPI","TOT","AGRWTH","A","2012",3.560371,
"POL","CPI","TOT","AGRWTH","A","2013",0.9919826,
"POL","CPI","TOT","AGRWTH","A","2014",0.05382131,
"POL","CPI","TOT","AGRWTH","A","2015",-0.8741259,
"PRT","CPI","TOT","AGRWTH","A","1956",3.199472,
"PRT","CPI","TOT","AGRWTH","A","1957",1.422293,
"PRT","CPI","TOT","AGRWTH","A","1958",1.599307,
"PRT","CPI","TOT","AGRWTH","A","1959",1.046836,
"PRT","CPI","TOT","AGRWTH","A","1960",3.046581,
"PRT","CPI","TOT","AGRWTH","A","1961",1.549002,
"PRT","CPI","TOT","AGRWTH","A","1962",2.662071,
"PRT","CPI","TOT","AGRWTH","A","1963",2.021573,
"PRT","CPI","TOT","AGRWTH","A","1964",3.444896,
"PRT","CPI","TOT","AGRWTH","A","1965",3.424936,
"PRT","CPI","TOT","AGRWTH","A","1966",5.039267,
"PRT","CPI","TOT","AGRWTH","A","1967",5.52648,
"PRT","CPI","TOT","AGRWTH","A","1968",6.08136,
"PRT","CPI","TOT","AGRWTH","A","1969",8.782768,
"PRT","CPI","TOT","AGRWTH","A","1970",6.380148,
"PRT","CPI","TOT","AGRWTH","A","1971",11.9469,
"PRT","CPI","TOT","AGRWTH","A","1972",10.66334,
"PRT","CPI","TOT","AGRWTH","A","1973",12.97461,
"PRT","CPI","TOT","AGRWTH","A","1974",25.08278,
"PRT","CPI","TOT","AGRWTH","A","1975",15.27169,
"PRT","CPI","TOT","AGRWTH","A","1976",21.1419,
"PRT","CPI","TOT","AGRWTH","A","1977",31.01675,
"PRT","CPI","TOT","AGRWTH","A","1978",21.03877,
"PRT","CPI","TOT","AGRWTH","A","1979",21.89923,
"PRT","CPI","TOT","AGRWTH","A","1980",15.86748,
"PRT","CPI","TOT","AGRWTH","A","1981",19.04041,
"PRT","CPI","TOT","AGRWTH","A","1982",21.67928,
"PRT","CPI","TOT","AGRWTH","A","1983",24.00276,
"PRT","CPI","TOT","AGRWTH","A","1984",28.38464,
"PRT","CPI","TOT","AGRWTH","A","1985",19.46141,
"PRT","CPI","TOT","AGRWTH","A","1986",12.33133,
"PRT","CPI","TOT","AGRWTH","A","1987",9.634831,
"PRT","CPI","TOT","AGRWTH","A","1988",10.10163,
"PRT","CPI","TOT","AGRWTH","A","1989",12.6863,
"PRT","CPI","TOT","AGRWTH","A","1990",13.63057,
"PRT","CPI","TOT","AGRWTH","A","1991",11.84948,
"PRT","CPI","TOT","AGRWTH","A","1992",9.55926,
"PRT","CPI","TOT","AGRWTH","A","1993",6.78378,
"PRT","CPI","TOT","AGRWTH","A","1994",5.42044,
"PRT","CPI","TOT","AGRWTH","A","1995",4.222816,
"PRT","CPI","TOT","AGRWTH","A","1996",3.068977,
"PRT","CPI","TOT","AGRWTH","A","1997",2.336863,
"PRT","CPI","TOT","AGRWTH","A","1998",2.572752,
"PRT","CPI","TOT","AGRWTH","A","1999",2.340095,
"PRT","CPI","TOT","AGRWTH","A","2000",2.85303,
"PRT","CPI","TOT","AGRWTH","A","2001",4.369903,
"PRT","CPI","TOT","AGRWTH","A","2002",3.600347,
"PRT","CPI","TOT","AGRWTH","A","2003",3.218991,
"PRT","CPI","TOT","AGRWTH","A","2004",2.365362,
"PRT","CPI","TOT","AGRWTH","A","2005",2.277164,
"PRT","CPI","TOT","AGRWTH","A","2006",3.107666,
"PRT","CPI","TOT","AGRWTH","A","2007",2.453965,
"PRT","CPI","TOT","AGRWTH","A","2008",2.588506,
"PRT","CPI","TOT","AGRWTH","A","2009",-0.83553,
"PRT","CPI","TOT","AGRWTH","A","2010",1.402573,
"PRT","CPI","TOT","AGRWTH","A","2011",3.653011,
"PRT","CPI","TOT","AGRWTH","A","2012",2.773339,
"PRT","CPI","TOT","AGRWTH","A","2013",0.2744167,
"PRT","CPI","TOT","AGRWTH","A","2014",-0.2781534,
"PRT","CPI","TOT","AGRWTH","A","2015",0.4879386,
"SVK","CPI","TOT","AGRWTH","A","1992",9.893497,
"SVK","CPI","TOT","AGRWTH","A","1993",23.28703,
"SVK","CPI","TOT","AGRWTH","A","1994",13.41552,
"SVK","CPI","TOT","AGRWTH","A","1995",9.841098,
"SVK","CPI","TOT","AGRWTH","A","1996",5.775833,
"SVK","CPI","TOT","AGRWTH","A","1997",6.141988,
"SVK","CPI","TOT","AGRWTH","A","1998",6.665648,
"SVK","CPI","TOT","AGRWTH","A","1999",10.57045,
"SVK","CPI","TOT","AGRWTH","A","2000",12.03578,
"SVK","CPI","TOT","AGRWTH","A","2001",7.329631,
"SVK","CPI","TOT","AGRWTH","A","2002",3.127133,
"SVK","CPI","TOT","AGRWTH","A","2003",8.554143,
"SVK","CPI","TOT","AGRWTH","A","2004",7.548501,
"SVK","CPI","TOT","AGRWTH","A","2005",2.709085,
"SVK","CPI","TOT","AGRWTH","A","2006",4.483331,
"SVK","CPI","TOT","AGRWTH","A","2007",2.756724,
"SVK","CPI","TOT","AGRWTH","A","2008",4.59818,
"SVK","CPI","TOT","AGRWTH","A","2009",1.615105,
"SVK","CPI","TOT","AGRWTH","A","2010",0.9570181,
"SVK","CPI","TOT","AGRWTH","A","2011",3.919286,
"SVK","CPI","TOT","AGRWTH","A","2012",3.606103,
"SVK","CPI","TOT","AGRWTH","A","2013",1.400474,
"SVK","CPI","TOT","AGRWTH","A","2014",-0.07616533,
"SVK","CPI","TOT","AGRWTH","A","2015",-0.3252198,
"ESP","CPI","TOT","AGRWTH","A","1956",5.852656,
"ESP","CPI","TOT","AGRWTH","A","1957",10.77246,
"ESP","CPI","TOT","AGRWTH","A","1958",13.37895,
"ESP","CPI","TOT","AGRWTH","A","1959",7.309779,
"ESP","CPI","TOT","AGRWTH","A","1960",1.17776,
"ESP","CPI","TOT","AGRWTH","A","1961",0.809258,
"ESP","CPI","TOT","AGRWTH","A","1962",5.706482,
"ESP","CPI","TOT","AGRWTH","A","1963",8.743695,
"ESP","CPI","TOT","AGRWTH","A","1964",6.97925,
"ESP","CPI","TOT","AGRWTH","A","1965",13.21413,
"ESP","CPI","TOT","AGRWTH","A","1966",6.240364,
"ESP","CPI","TOT","AGRWTH","A","1967",6.391636,
"ESP","CPI","TOT","AGRWTH","A","1968",4.954367,
"ESP","CPI","TOT","AGRWTH","A","1969",2.160344,
"ESP","CPI","TOT","AGRWTH","A","1970",5.731148,
"ESP","CPI","TOT","AGRWTH","A","1971",8.236881,
"ESP","CPI","TOT","AGRWTH","A","1972",8.27229,
"ESP","CPI","TOT","AGRWTH","A","1973",11.41671,
"ESP","CPI","TOT","AGRWTH","A","1974",15.68038,
"ESP","CPI","TOT","AGRWTH","A","1975",16.95329,
"ESP","CPI","TOT","AGRWTH","A","1976",17.62488,
"ESP","CPI","TOT","AGRWTH","A","1977",24.53805,
"ESP","CPI","TOT","AGRWTH","A","1978",19.77369,
"ESP","CPI","TOT","AGRWTH","A","1979",15.66023,
"ESP","CPI","TOT","AGRWTH","A","1980",15.56191,
"ESP","CPI","TOT","AGRWTH","A","1981",14.54935,
"ESP","CPI","TOT","AGRWTH","A","1982",14.41499,
"ESP","CPI","TOT","AGRWTH","A","1983",12.17408,
"ESP","CPI","TOT","AGRWTH","A","1984",11.28027,
"ESP","CPI","TOT","AGRWTH","A","1985",8.814454,
"ESP","CPI","TOT","AGRWTH","A","1986",8.794939,
"ESP","CPI","TOT","AGRWTH","A","1987",5.248024,
"ESP","CPI","TOT","AGRWTH","A","1988",4.837267,
"ESP","CPI","TOT","AGRWTH","A","1989",6.791436,
"ESP","CPI","TOT","AGRWTH","A","1990",6.721821,
"ESP","CPI","TOT","AGRWTH","A","1991",5.934214,
"ESP","CPI","TOT","AGRWTH","A","1992",5.924531,
"ESP","CPI","TOT","AGRWTH","A","1993",4.569072,
"ESP","CPI","TOT","AGRWTH","A","1994",4.718413,
"ESP","CPI","TOT","AGRWTH","A","1995",4.673804,
"ESP","CPI","TOT","AGRWTH","A","1996",3.558843,
"ESP","CPI","TOT","AGRWTH","A","1997",1.971078,
"ESP","CPI","TOT","AGRWTH","A","1998",1.83433,
"ESP","CPI","TOT","AGRWTH","A","1999",2.310345,
"ESP","CPI","TOT","AGRWTH","A","2000",3.433517,
"ESP","CPI","TOT","AGRWTH","A","2001",3.589833,
"ESP","CPI","TOT","AGRWTH","A","2002",3.065297,
"ESP","CPI","TOT","AGRWTH","A","2003",3.03907,
"ESP","CPI","TOT","AGRWTH","A","2004",3.039214,
"ESP","CPI","TOT","AGRWTH","A","2005",3.368339,
"ESP","CPI","TOT","AGRWTH","A","2006",3.515805,
"ESP","CPI","TOT","AGRWTH","A","2007",2.786704,
"ESP","CPI","TOT","AGRWTH","A","2008",4.075722,
"ESP","CPI","TOT","AGRWTH","A","2009",-0.2879777,
"ESP","CPI","TOT","AGRWTH","A","2010",1.79974,
"ESP","CPI","TOT","AGRWTH","A","2011",3.196243,
"ESP","CPI","TOT","AGRWTH","A","2012",2.445915,
"ESP","CPI","TOT","AGRWTH","A","2013",1.408628,
"ESP","CPI","TOT","AGRWTH","A","2014",-0.1509623,
"ESP","CPI","TOT","AGRWTH","A","2015",-0.5004069,
"SWE","CPI","TOT","AGRWTH","A","1956",4.941809,
"SWE","CPI","TOT","AGRWTH","A","1957",4.320463,
"SWE","CPI","TOT","AGRWTH","A","1958",4.393523,
"SWE","CPI","TOT","AGRWTH","A","1959",0.803893,
"SWE","CPI","TOT","AGRWTH","A","1960",4.141779,
"SWE","CPI","TOT","AGRWTH","A","1961",2.157972,
"SWE","CPI","TOT","AGRWTH","A","1962",4.766202,
"SWE","CPI","TOT","AGRWTH","A","1963",2.871741,
"SWE","CPI","TOT","AGRWTH","A","1964",3.387661,
"SWE","CPI","TOT","AGRWTH","A","1965",5.012769,
"SWE","CPI","TOT","AGRWTH","A","1966",6.404813,
"SWE","CPI","TOT","AGRWTH","A","1967",4.289315,
"SWE","CPI","TOT","AGRWTH","A","1968",1.943124,
"SWE","CPI","TOT","AGRWTH","A","1969",2.691993,
"SWE","CPI","TOT","AGRWTH","A","1970",7.016366,
"SWE","CPI","TOT","AGRWTH","A","1971",7.395542,
"SWE","CPI","TOT","AGRWTH","A","1972",6.00739,
"SWE","CPI","TOT","AGRWTH","A","1973",6.717996,
"SWE","CPI","TOT","AGRWTH","A","1974",9.911724,
"SWE","CPI","TOT","AGRWTH","A","1975",9.779878,
"SWE","CPI","TOT","AGRWTH","A","1976",10.24922,
"SWE","CPI","TOT","AGRWTH","A","1977",11.4418,
"SWE","CPI","TOT","AGRWTH","A","1978",9.995264,
"SWE","CPI","TOT","AGRWTH","A","1979",7.209786,
"SWE","CPI","TOT","AGRWTH","A","1980",13.70632,
"SWE","CPI","TOT","AGRWTH","A","1981",12.10394,
"SWE","CPI","TOT","AGRWTH","A","1982",8.589185,
"SWE","CPI","TOT","AGRWTH","A","1983",8.873021,
"SWE","CPI","TOT","AGRWTH","A","1984",8.044243,
"SWE","CPI","TOT","AGRWTH","A","1985",7.372575,
"SWE","CPI","TOT","AGRWTH","A","1986",4.23591,
"SWE","CPI","TOT","AGRWTH","A","1987",4.188571,
"SWE","CPI","TOT","AGRWTH","A","1988",5.824899,
"SWE","CPI","TOT","AGRWTH","A","1989",6.443276,
"SWE","CPI","TOT","AGRWTH","A","1990",10.36655,
